verb,cl_id,book,chapter,verse,language,main_sub,txt_type,genre,clause
NTN,490601,Psalms,10,14,Hebrew,SubAdv,Q,poetry,L TT B JDK
NTN,490715,Psalms,14,7,Hebrew,Main,Q,poetry,MJ JTN
NTN,490735,Psalms,15,5,Hebrew,Main,Q,poetry,KSPW L> NTN B NCK
NTN,490767,Psalms,16,10,Hebrew,SubAdv,Q,poetry,L> TTN XSJDK
NTN,490868,Psalms,18,14,Hebrew,Main,D,poetry,W <LJWN JTN QLW
NTN,490917,Psalms,18,33,Hebrew,SubAdv,N,poetry,W JTN TMJM DRKJ
NTN,490922,Psalms,18,36,Hebrew,Main,N,poetry,W TTN LJ MGN JC<K
NTN,490938,Psalms,18,41,Hebrew,Main,D,poetry,NTTH LJ <RP
NTN,490959,Psalms,18,48,Hebrew,SubMod,D,poetry,H NWTN NQMWT LJ
NTN,491022,Psalms,20,5,Hebrew,Main,Q,poetry,JTN LK K LBBK
NTN,491047,Psalms,21,3,Hebrew,Main,Q,poetry,T>WT LBW NTTH LW
NTN,491053,Psalms,21,5,Hebrew,Main,Q,poetry,NTTH LW >RK JMJM <WLM W <D
NTN,491373,Psalms,27,12,Hebrew,Main,Q,poetry,>L TTNNJ B NPC YRJ
NTN,491395,Psalms,28,4,Hebrew,Main,Q,poetry,TN LHM K P<LM W K R< M<LLJHM
NTN,491396,Psalms,28,4,Hebrew,Main,Q,poetry,K M<FH JDJHM TN LHM
NTN,491437,Psalms,29,11,Hebrew,Main,Q,poetry,JHWH <Z L <MW JTN
NTN,491626,Psalms,33,7,Hebrew,Main,Q,poetry,NTN B >YRWT THWMWT
NTN,491871,Psalms,37,4,Hebrew,Main,Q,poetry,W JTN LK MC>LT LBK
NTN,491920,Psalms,37,21,Hebrew,Main,Q,poetry,W NWTN
NTN,492065,Psalms,39,6,Hebrew,Main,Q,poetry,HNH VPXWT NTTH JMJ
NTN,492109,Psalms,40,4,Hebrew,Main,N,poetry,W JTN B PJ CJR XDC
NTN,492183,Psalms,41,3,Hebrew,Main,Q,poetry,W >L TTNHW B NPC >JBJW
NTN,492314,Psalms,44,12,Hebrew,Main,D,poetry,TTNNW K Y>N M>KL
NTN,492421,Psalms,46,7,Hebrew,Main,Q,poetry,NTN B QWLW
NTN,492524,Psalms,49,8,Hebrew,Main,Q,poetry,L> JTN L >LHJM KPRW
NTN,492619,Psalms,50,20,Hebrew,Main,Q,poetry,B BN >MK TTN DPJ
NTN,492682,Psalms,51,18,Hebrew,SubAdv,Q,poetry,W >TNH
NTN,492751,Psalms,53,7,Hebrew,Main,Q,poetry,MJ JTN
NTN,492801,Psalms,55,7,Hebrew,Main,Q,poetry,MJ JTN
NTN,492850,Psalms,55,23,Hebrew,Main,Q,poetry,L> JTN L <WLM MWV L  YDJQ
NTN,493071,Psalms,60,6,Hebrew,Main,Q,poetry,NTTH L JR>JK NS
NTN,493116,Psalms,61,6,Hebrew,SubAdv,Q,poetry,NTT JRCT JR>J CMK
NTN,493299,Psalms,66,9,Hebrew,SubAdv,Q,poetry,W L> NTN L  MWV RGLNW
NTN,493351,Psalms,67,7,Hebrew,Main,Q,poetry,>RY NTNH JBWLH
NTN,493391,Psalms,68,12,Hebrew,Main,Q,poetry,>DNJ JTN >MR
NTN,493460,Psalms,68,34,Hebrew,Main,Q,poetry,HN JTN B QWLW QWL <Z
NTN,493461,Psalms,68,35,Hebrew,Main,Q,poetry,TNW <Z L >LHJM
NTN,493467,Psalms,68,36,Hebrew,Main,Q,poetry,HW> NTN <Z W T<YMWT L  <M
NTN,493507,Psalms,69,12,Hebrew,SubAdv,N,poetry,W >TNH LBWCJ FQ
NTN,493542,Psalms,69,22,Hebrew,Main,N,poetry,W JTNW B BRWTJ R>C
NTN,493557,Psalms,69,28,Hebrew,Main,Q,poetry,TNH <WN <L <WNM
NTN,493697,Psalms,72,1,Hebrew,Main,Q,poetry,MCPVJK L MLK TN
NTN,493727,Psalms,72,15,Hebrew,Main,Q,poetry,W JTN LW M ZHB CB>
NTN,493846,Psalms,74,14,Hebrew,Main,Q,poetry,TTNNW M>KL L <M L YJJM
NTN,493859,Psalms,74,19,Hebrew,Main,Q,poetry,>L TTN L XJT NPC TWRK
NTN,493997,Psalms,77,18,Hebrew,Main,Q,poetry,QWL NTNW CXQJM
NTN,494062,Psalms,78,20,Hebrew,SubArg,Q,poetry,TT
NTN,494074,Psalms,78,24,Hebrew,Main,N,poetry,W DGN CMJM NTN LMW
NTN,494132,Psalms,78,46,Hebrew,Main,N,poetry,W JTN L  XSJL JBWLM
NTN,494167,Psalms,78,61,Hebrew,Main,N,poetry,W JTN L  CBJ <ZW
NTN,494179,Psalms,78,66,Hebrew,Main,N,poetry,XRPT <WLM NTN LMW
NTN,494198,Psalms,79,2,Hebrew,Main,Q,poetry,NTNW >T NBLT <BDJK M>KL L <WP H CMJM
NTN,494300,Psalms,81,3,Hebrew,Main,Q,poetry,W TNW TP
NTN,494449,Psalms,84,12,Hebrew,SubAdv,Q,poetry,XN W KBWD JTN JHWH
NTN,494476,Psalms,85,8,Hebrew,Main,Q,poetry,W JC<K TTN LNW
NTN,494487,Psalms,85,13,Hebrew,Main,Q,poetry,GM JHWH JTN H VWB
NTN,494488,Psalms,85,13,Hebrew,Main,Q,poetry,W >RYNW TTN JBWLH
NTN,494544,Psalms,86,16,Hebrew,Main,Q,poetry,TNH <ZK L <BDK
NTN,494697,Psalms,89,28,Hebrew,Main,Q,poetry,>P >NJ BKWR >TNHW
NTN,495131,Psalms,99,7,Hebrew,SubMod,Q,poetry,NTN LMW
NTN,495349,Psalms,104,12,Hebrew,Main,Q,poetry,M BJN <P>JM JTNW QWL
NTN,495393,Psalms,104,27,Hebrew,SubAdv,Q,poetry,L TT >KLM B <TW
NTN,495394,Psalms,104,28,Hebrew,Main,Q,poetry,TTN LHM
NTN,495447,Psalms,105,11,Hebrew,Main,Q,poetry,LK >TN >T >RY KN<N XBL NXLTKM
NTN,495495,Psalms,105,32,Hebrew,Main,N,poetry,NTN GCMJHM BRD
NTN,495525,Psalms,105,44,Hebrew,Main,N,poetry,W JTN LHM >RYWT GWJM
NTN,495567,Psalms,106,15,Hebrew,Main,N,poetry,W JTN LHM C>LTM
NTN,495623,Psalms,106,41,Hebrew,Main,N,poetry,W JTNM B JD GWJM
NTN,495634,Psalms,106,46,Hebrew,Main,N,poetry,W JTN >WTM L RXMJM L PNJ KL CWBJHM
NTN,495891,Psalms,111,5,Hebrew,Main,Q,poetry,VRP NTN L JR>JW
NTN,495894,Psalms,111,6,Hebrew,SubAdv,Q,poetry,L TT LHM NXLT GWJM
NTN,495926,Psalms,112,9,Hebrew,Main,Q,poetry,NTN L  >BJWNJM
NTN,495979,Psalms,115,1,Hebrew,SubAdv,Q,poetry,KJ L CMK TN KBWD <L XSDK <L >MTK
NTN,496020,Psalms,115,16,Hebrew,Main,Q,poetry,W H >RY NTN L BNJ >DM
NTN,496124,Psalms,118,18,Hebrew,Main,Q,poetry,W L  MWT L> NTNNJ
NTN,496406,Psalms,119,110,Hebrew,Main,Q,poetry,NTNW RC<JM PX LJ
NTN,496571,Psalms,120,3,Hebrew,Main,Q,poetry,MH JTN LK
NTN,496587,Psalms,121,3,Hebrew,Main,Q,poetry,>L JTN L  MWV RGLK
NTN,496650,Psalms,124,6,Hebrew,SubMod,Q,poetry,C L> NTNNW VRP L CNJHM
NTN,496702,Psalms,127,2,Hebrew,Main,Q,poetry,KN JTN L JDJDW CN>
NTN,496787,Psalms,132,4,Hebrew,SubAdv,Q,poetry,>M >TN CNT L <JNJ
NTN,496865,Psalms,135,12,Hebrew,SubAdv,Q,poetry,W NTN >RYM NXLH
NTN,496937,Psalms,136,21,Hebrew,SubMod,N,poetry,W NTN >RYM L NXLH
NTN,496945,Psalms,136,25,Hebrew,SubAdv,Q,poetry,NTN LXM L KL BFR
NTN,497107,Psalms,140,9,Hebrew,Main,Q,poetry,>L TTN M>WJJ RC<
NTN,497268,Psalms,144,10,Hebrew,SubMod,Q,poetry,H NWTN TCW<H L  MLKJM
NTN,497324,Psalms,145,15,Hebrew,Main,Q,poetry,W >TH NWTN LHM >T >KLM B <TW
NTN,497359,Psalms,146,7,Hebrew,SubAdv,Q,poetry,NTN LXM L  R<BJM
NTN,497392,Psalms,147,9,Hebrew,SubAdv,Q,poetry,NWTN L BHMH LXMH
NTN,497409,Psalms,147,16,Hebrew,SubAdv,Q,poetry,H NTN CLG K  YMR
NTN,497442,Psalms,148,6,Hebrew,SubAdv,Q,poetry,XQ NTN
NTN,497600,Job,1,21,Hebrew,Main,Q,poetry,JHWH NTN
NTN,497604,Job,1,22,Hebrew,Main,N,poetry,W L> NTN TPLH L >LHJM
NTN,497627,Job,2,4,Hebrew,Main,Q,poetry,W KL JTN B<D NPCW
NTN,497724,Job,3,20,Hebrew,Main,Q,poetry,LMH JTN L <ML >WR
NTN,497824,Job,5,10,Hebrew,SubMod,Q,poetry,H NTN MVR <L PNJ >RY
NTN,497886,Job,6,8,Hebrew,Main,Q,poetry,MJ JTN
NTN,497888,Job,6,8,Hebrew,Main,Q,poetry,W TQWTJ JTN >LWH
NTN,498118,Job,9,18,Hebrew,Main,Q,poetry,L> JTNNJ
NTN,498137,Job,9,24,Hebrew,Main,Q,poetry,>RY NTNH B JD RC<
NTN,498249,Job,11,5,Hebrew,Main,Q,poetry,MJ JTN
NTN,498377,Job,13,5,Hebrew,Main,Q,poetry,MJ JTN
NTN,498447,Job,14,4,Hebrew,Main,Q,poetry,MJ JTN VHWR M VM>
NTN,498475,Job,14,13,Hebrew,Main,Q,poetry,MJ JTN
NTN,498554,Job,15,19,Hebrew,Main,Q,poetry,LHM L BDM NTNH H >RY
NTN,498809,Job,19,23,Hebrew,Main,Q,poetry,MJ JTN >PW
NTN,498811,Job,19,23,Hebrew,Main,Q,poetry,MJ JTN B  SPR
NTN,499073,Job,23,3,Hebrew,Main,Q,poetry,MJ JTN
NTN,499179,Job,24,23,Hebrew,Main,?,poetry,JTN LW L BVX
NTN,499332,Job,28,15,Hebrew,Main,?,poetry,L> JTN SGWR TXTJH
NTN,499368,Job,29,2,Hebrew,Main,Q,poetry,MJ JTNNJ K JRXJ QDM K JMJ
NTN,499579,Job,31,30,Hebrew,Main,Q,poetry,W L> NTTJ XKJ
NTN,499583,Job,31,31,Hebrew,Main,Q,poetry,MJ JTN
NTN,499593,Job,31,35,Hebrew,Main,Q,poetry,MJ JTN LJ CM< LJ
NTN,499891,Job,35,7,Hebrew,Main,Q,poetry,MH TTN LW
NTN,499899,Job,35,10,Hebrew,SubMod,Q,poetry,NTN ZMRWT B  LJLH
NTN,499921,Job,36,3,Hebrew,Main,Q,poetry,W L P<LJ >TN YDQ
NTN,499928,Job,36,6,Hebrew,Main,Q,poetry,W MCPV <NJJM JTN
NTN,499992,Job,36,31,Hebrew,SubAdv,Q,poetry,JTN >KL L MKBJR
NTN,500019,Job,37,10,Hebrew,Main,Q,poetry,M NCMT >L JTN QRX
NTN,500149,Job,38,36,Hebrew,Main,Q,poetry,>W MJ NTN L  FKWJ BJNH
NTN,500210,Job,39,19,Hebrew,Main,Q,poetry,H TTN L  SWS GBWRH
NTN,500421,Job,42,11,Hebrew,Main,N,poetry,W JTNW LW
NTN,500431,Job,42,15,Hebrew,Main,N,poetry,W JTN LHM >BJHM NXLH B TWK >XJHM
NTN,500441,Proverbs,1,4,Hebrew,SubAdv,?,poetry,L TT L PT>JM <RMH
NTN,500481,Proverbs,1,20,Hebrew,Main,?,poetry,B  RXBWT TTN QWLH
NTN,500525,Proverbs,2,3,Hebrew,SubAdv,Q,poetry,L  TBWNH TTN QWLK
NTN,500530,Proverbs,2,6,Hebrew,SubAdv,Q,poetry,KJ JHWH JTN XKMH
NTN,500636,Proverbs,3,28,Hebrew,Main,Q,poetry,W MXR >TN
NTN,500649,Proverbs,3,34,Hebrew,Main,Q,poetry,W L <NJJM JTN XN
NTN,500656,Proverbs,4,2,Hebrew,SubAdv,Q,poetry,KJ LQX VWB NTTJ LKM
NTN,500680,Proverbs,4,9,Hebrew,Main,Q,poetry,TTN L R>CK LWJT XN
NTN,500752,Proverbs,5,9,Hebrew,SubAdv,Q,poetry,PN TTN L >XRJM HWDK
NTN,500796,Proverbs,6,4,Hebrew,Main,Q,poetry,>L TTN CNH L <JNJK
NTN,500871,Proverbs,6,31,Hebrew,Main,Q,poetry,>T KL HWN BJTW JTN
NTN,500953,Proverbs,8,1,Hebrew,Main,D,poetry,W TBWNH TTN QWLH
NTN,501065,Proverbs,9,9,Hebrew,Main,Q,poetry,TN L XKM
NTN,501116,Proverbs,10,10,Hebrew,Main,?,poetry,JTN <YBT
NTN,501151,Proverbs,10,24,Hebrew,Main,?,poetry,W T>WT YDJQJM JTN
NTN,501279,Proverbs,12,12,Hebrew,Main,?,poetry,W CRC YDJQJM JTN
NTN,501342,Proverbs,13,10,Hebrew,Main,?,poetry,RQ B ZDWN JTN MYH
NTN,501356,Proverbs,13,15,Hebrew,Main,?,poetry,FKL VWB JTN XN
NTN,501974,Proverbs,21,26,Hebrew,Main,?,poetry,W YDJQ JTN
NTN,502008,Proverbs,22,9,Hebrew,SubAdv,Q,poetry,KJ NTN M LXMW L  DL
NTN,502026,Proverbs,22,16,Hebrew,Main,Q,poetry,NTN L <CJR
NTN,502126,Proverbs,23,26,Hebrew,Main,Q,poetry,TNH LBK LJ
NTN,502144,Proverbs,23,31,Hebrew,SubAdv,Q,poetry,KJ JTN B  KJS <JNW
NTN,502346,Proverbs,26,8,Hebrew,SubArg,Q,poetry,NWTN L KSJL KBWD
NTN,502544,Proverbs,28,27,Hebrew,Main,?,poetry,NWTN L  RC
NTN,502589,Proverbs,29,15,Hebrew,Main,?,poetry,CBV W TWKXT JTN XKMH
NTN,502596,Proverbs,29,17,Hebrew,Main,Q,poetry,W JTN M<DNJM L NPCK
NTN,502616,Proverbs,29,25,Hebrew,Main,Q,poetry,XRDT >DM JTN MWQC
NTN,502648,Proverbs,30,8,Hebrew,Main,Q,poetry,R>C W <CR >L TTN LJ
NTN,502748,Proverbs,31,3,Hebrew,Main,Q,poetry,>L TTN L  NCJM XJLK
NTN,502760,Proverbs,31,6,Hebrew,Main,Q,poetry,TNW CKR L >WBD
NTN,502781,Proverbs,31,15,Hebrew,Main,N,poetry,W TTN VRP L BJTH
NTN,502803,Proverbs,31,24,Hebrew,Main,?,poetry,W XGWR NTNH L  KN<NJ
NTN,502820,Proverbs,31,31,Hebrew,Main,Q,poetry,TNW LH M PRJ JDJH
NTN,502845,Ruth,1,6,Hebrew,SubAdv,N,prose,L TT LHM LXM
NTN,502857,Ruth,1,9,Hebrew,Main,Q,prose,JTN JHWH LKM
NTN,503039,Ruth,2,18,Hebrew,Main,N,prose,W TTN LH
NTN,503171,Ruth,3,17,Hebrew,Main,Q,prose,CC H F<RJM H >LH NTN LJ
NTN,503228,Ruth,4,7,Hebrew,Main,N,prose,W NTN L R<HW
NTN,503245,Ruth,4,11,Hebrew,Main,Q,prose,JTN JHWH >T H >CH K RXL W K L>H
NTN,503252,Ruth,4,12,Hebrew,SubMod,Q,prose,>CR JTN JHWH LK MN H N<RH H Z>T
NTN,503256,Ruth,4,13,Hebrew,Main,N,prose,W JTN JHWH LH HRJWN
NTN,503327,Song_of_songs,1,12,Hebrew,Main,Q,poetry,NRDJ NTN RJXW
NTN,503382,Song_of_songs,2,13,Hebrew,Main,Q,poetry,W H GPNJM SMDR NTNW RJX
NTN,503677,Song_of_songs,7,13,Hebrew,Main,Q,poetry,CM >TN >T DDJ LK
NTN,503678,Song_of_songs,7,14,Hebrew,Main,Q,poetry,H DWD>JM NTNW RJX
NTN,503682,Song_of_songs,8,1,Hebrew,Main,Q,poetry,MJ JTNK K >X LJ
NTN,503712,Song_of_songs,8,7,Hebrew,SubAdv,Q,poetry,>M JTN >JC >T KL HWN BJTW B  >HBH
NTN,503726,Song_of_songs,8,11,Hebrew,Main,Q,poetry,NTN >T H KRM L  NVRJM
NTN,503797,Ecclesiastes,1,13,Hebrew,Main,Q,poetry,W NTTJ >T LBJ
NTN,503802,Ecclesiastes,1,13,Hebrew,SubMod,Q,poetry,NTN >LHJM L BNJ H >DM
NTN,503820,Ecclesiastes,1,17,Hebrew,Main,N,poetry,W >TNH LBJ
NTN,503920,Ecclesiastes,2,21,Hebrew,Main,Q,poetry,W L >DM JTNNW XLQW
NTN,503939,Ecclesiastes,2,26,Hebrew,SubAdv,Q,poetry,KJ L >DM NTN XKMH W D<T W FMXH
NTN,503941,Ecclesiastes,2,26,Hebrew,Main,Q,poetry,W L  XWV> NTN <NJN
NTN,503944,Ecclesiastes,2,26,Hebrew,SubAdv,Q,poetry,L TT L VWB L PNJ H >LHJM
NTN,504007,Ecclesiastes,3,10,Hebrew,SubMod,Q,poetry,>CR NTN >LHJM L BNJ H >DM
NTN,504010,Ecclesiastes,3,11,Hebrew,Main,Q,poetry,GM >T H <LM NTN B LBM
NTN,504143,Ecclesiastes,4,17,Hebrew,SubAdv,Q,poetry,M TT H KSJLJM ZBX
NTN,504164,Ecclesiastes,5,5,Hebrew,Main,Q,poetry,>L TTN >T PJK
NTN,504224,Ecclesiastes,5,17,Hebrew,SubMod,Q,poetry,>CR NTN LW H >LHJM
NTN,504227,Ecclesiastes,5,18,Hebrew,SubMod,Q,poetry,>CR NTN LW H >LHJM <CR W NKSJM
NTN,504240,Ecclesiastes,6,2,Hebrew,SubMod,?,poetry,>CR JTN LW H >LHJM <CR W NKSJM W KBWD
NTN,504298,Ecclesiastes,7,2,Hebrew,Main,?,poetry,W H XJ JTN >L LBW
NTN,504355,Ecclesiastes,7,21,Hebrew,Main,Q,poetry,GM L KL H DBRJM >L TTN LBK
NTN,504428,Ecclesiastes,8,9,Hebrew,Main,Q,poetry,W NTWN >T LBJ L KL M<FH
NTN,504465,Ecclesiastes,8,15,Hebrew,SubMod,Q,poetry,>CR NTN LW H >LHJM TXT H CMC
NTN,504466,Ecclesiastes,8,16,Hebrew,SubAdv,Q,poetry,K >CR NTTJ >T LBJ
NTN,504482,Ecclesiastes,9,1,Hebrew,Main,Q,poetry,KJ >T KL ZH NTTJ >L LBJ
NTN,504524,Ecclesiastes,9,9,Hebrew,SubMod,Q,poetry,>CR NTN LK TXT H CMC
NTN,504581,Ecclesiastes,10,6,Hebrew,Main,Q,poetry,NTN H SKL B  MRWMJM RBJM
NTN,504633,Ecclesiastes,11,2,Hebrew,Main,Q,poetry,TN XLQ L CB<H
NTN,504709,Ecclesiastes,12,7,Hebrew,SubMod,Q,poetry,>CR NTNH
NTN,504723,Ecclesiastes,12,11,Hebrew,Main,Q,poetry,NTNW M R<H >XD
NTN,504792,Lamentations,1,11,Hebrew,Main,Q,poetry,NTNW MXMWDJHM B >KL
NTN,504809,Lamentations,1,13,Hebrew,Main,Q,poetry,NTNNJ CMMH
NTN,504815,Lamentations,1,14,Hebrew,Main,Q,poetry,NTNNJ >DNJ B JDJ
NTN,504893,Lamentations,2,7,Hebrew,Main,D,poetry,QWL NTNW B BJT JHWH K JWM MW<D
NTN,504959,Lamentations,2,18,Hebrew,Main,Q,poetry,>L TTNJ PWGT LK
NTN,505042,Lamentations,3,29,Hebrew,Main,Q,poetry,JTN B  <PR PJHW
NTN,505044,Lamentations,3,30,Hebrew,Main,Q,poetry,JTN L MKHW LXJ
NTN,505116,Lamentations,3,65,Hebrew,Main,Q,poetry,TTN LHM MGNT LB
NTN,505224,Lamentations,5,6,Hebrew,Main,Q,poetry,MYRJM NTNW JD
NTN,505321,Esther,1,19,Hebrew,SubAdv,Q,prose,W MLKWTH JTN H MLK L R<WTH
NTN,505326,Esther,1,20,Hebrew,Main,Q,prose,W KL H NCJM JTNW JQR L B<LJHN L M GDWL W <D QVN
NTN,505342,Esther,2,3,Hebrew,Main,Q,prose,W NTWN TMRWQJHN
NTN,505365,Esther,2,9,Hebrew,SubAdv,N,prose,L TT LH
NTN,505367,Esther,2,9,Hebrew,SubAdv,N,prose,L TT LH M BJT H MLK
NTN,505383,Esther,2,13,Hebrew,Main,D,prose,>T KL JNTN LH
NTN,505406,Esther,2,18,Hebrew,Main,N,prose,W JTN MF>T K JD H MLK
NTN,505473,Esther,3,10,Hebrew,Main,N,prose,W JTNH L HMN BN HMDT> H >GGJ
NTN,505476,Esther,3,11,Hebrew,Main,Q,prose,H KSP NTWN LK
NTN,505495,Esther,3,14,Hebrew,SubAdv,N,prose,L HNTN DT B KL MDJNH W MDJNH
NTN,505500,Esther,3,15,Hebrew,Main,N,prose,W H DT NTNH B CWCN H BJRH
NTN,505537,Esther,4,8,Hebrew,Main,N,prose,W >T PTCGN KTB H DT NTN LW
NTN,505538,Esther,4,8,Hebrew,SubMod,N,prose,>CR NTN B CWCN
NTN,505603,Esther,5,3,Hebrew,Main,Q,prose,W JNTN LK
NTN,505615,Esther,5,6,Hebrew,Main,Q,prose,W JNTN LK
NTN,505624,Esther,5,8,Hebrew,SubAdv,Q,prose,L TT >T C>LTJ
NTN,505693,Esther,6,8,Hebrew,SubAdv,Q,prose,W >CR NTN KTR MLKWT B R>CW
NTN,505694,Esther,6,9,Hebrew,Main,Q,prose,W NTWN H LBWC W H SWS <L JD >JC M FRJ H MLK H PRTMJM
NTN,505735,Esther,7,2,Hebrew,Main,Q,prose,W TNTN LK
NTN,505744,Esther,7,3,Hebrew,Main,Q,prose,TNTN LJ NPCJ B C>LTJ
NTN,505785,Esther,8,1,Hebrew,Main,?,prose,B  JWM H HW> NTN H MLK >XCWRWC L >STR H MLKH >T BJT HMN YRR H JHWDJJM
NTN,505791,Esther,8,2,Hebrew,Main,N,prose,W JTNH L MRDKJ
NTN,505819,Esther,8,7,Hebrew,Main,Q,prose,HNH BJT HMN NTTJ L >STR
NTN,505840,Esther,8,11,Hebrew,SubArg,N,prose,>CR NTN H MLK L  JHWDJM
NTN,505853,Esther,8,13,Hebrew,SubAdv,N,prose,L HNTN DT B KL MDJNH W MDJNH
NTN,505858,Esther,8,14,Hebrew,Main,N,prose,W H DT NTNH B CWCN H BJRH
NTN,505903,Esther,9,12,Hebrew,Main,Q,prose,W JNTN LK
NTN,505908,Esther,9,13,Hebrew,Main,Q,prose,JNTN GM MXR L  JHWDJM
NTN,505914,Esther,9,14,Hebrew,Main,N,prose,W TNTN DT B CWCN
NTN,505997,Daniel,1,2,Hebrew,Main,N,prose,W JTN >DNJ B JDW >T JHWJQJM MLK JHWDH W M QYT KLJ BJT H >LHJM
NTN,506025,Daniel,1,9,Hebrew,Main,N,prose,W JTN H >LHJM >T DNJ>L L XSD W L RXMJM L PNJ FR H SRJSJM
NTN,506036,Daniel,1,12,Hebrew,Main,Q,prose,W JTNW LNW MN H ZR<JM
NTN,506052,Daniel,1,16,Hebrew,Main,N,prose,W NTN LHM ZR<NJM
NTN,506054,Daniel,1,17,Hebrew,Main,N,prose,NTN LHM H >LHJM MD<
NTN,506143,Daniel,2,16,Aramaic,SubArg,N,prose,DJ ZMN JNTN LH
NTN,506532,Daniel,4,14,Aramaic,SubAdv,Q,prose,W L MN JTNNH
NTN,506593,Daniel,4,22,Aramaic,SubAdv,Q,prose,W L MN JTNNH
NTN,506624,Daniel,4,29,Aramaic,Main,Q,prose,W L MN JTNNH
NTN,507148,Daniel,8,12,Hebrew,Main,D,prose,W YB> TNTN <L H TMJD B PC<
NTN,507157,Daniel,8,13,Hebrew,Main,Q,prose,TT
NTN,507231,Daniel,9,3,Hebrew,Main,N,prose,W >TNH >T PNJ >L >DNJ H >LHJM
NTN,507260,Daniel,9,10,Hebrew,SubMod,Q,prose,>CR NTN L PNJNW B JD <BDJW H NBJ>JM
NTN,507416,Daniel,10,12,Hebrew,SubMod,Q,prose,>CR NTT >T LBK
NTN,507429,Daniel,10,15,Hebrew,Main,N,prose,W NTTJ PNJ >RYH
NTN,507500,Daniel,11,6,Hebrew,Main,Q,prose,W TNTN HJ> W MBJ>JH W H JLDH W MXZQH B  <TJM
NTN,507521,Daniel,11,11,Hebrew,Main,Q,prose,W NTN H HMWN B JDW
NTN,507550,Daniel,11,17,Hebrew,Main,Q,prose,W BT H NCJM JTN LW
NTN,507568,Daniel,11,21,Hebrew,Main,Q,prose,W L> NTNW <LJW HWD MLKWT
NTN,507614,Daniel,11,31,Hebrew,Main,Q,prose,W NTNW H CQWY
NTN,507720,Daniel,12,11,Hebrew,Main,Q,prose,W L TT CQWY CMM
NTN,507733,Ezra,1,2,Hebrew,Main,Q,prose,KL MMLKWT H >RY NTN LJ JHWH >LHJ H CMJM
NTN,507758,Ezra,1,7,Hebrew,SubAdv,N,prose,W JTNM B BJT >LHJW
NTN,507866,Ezra,2,69,Hebrew,Main,N,prose,K KXM NTNW L >WYR H ML>KH ZHB DRKMWNJM CC RB>WT W >LP W KSP MNJM XMCT >LPJM W KTNT KHNJM M>H
NTN,507889,Ezra,3,7,Hebrew,Main,N,prose,W JTNW KSP L  XYBJM W L  XRCJM
NTN,507962,Ezra,4,13,Aramaic,SubArg,Q,prose,DJ MNDH BLW W HLK L> JNTNWN
NTN,508187,Ezra,7,6,Hebrew,SubMod,?,prose,>CR NTN JHWH >LHJ JFR>L
NTN,508188,Ezra,7,6,Hebrew,Main,N,prose,W JTN LW H MLK K JD JHWH >LHJW <LJW KL BQCTW
NTN,508199,Ezra,7,11,Hebrew,SubMod,?,prose,>CR NTN H MLK >RTXCST> L <ZR> H KHN H SPR SPR DBRJ MYWT JHWH W XQJW <L JFR>L
NTN,508225,Ezra,7,20,Aramaic,Main,Q,prose,W C>R XCXWT BJT >LHK TNTN MN BJT GNZJ MLK>
NTN,508227,Ezra,7,20,Aramaic,SubAdv,Q,prose,L MNTN
NTN,508256,Ezra,7,27,Hebrew,SubMod,Q,prose,>CR NTN K Z>T B LB H MLK
NTN,508312,Ezra,8,20,Hebrew,SubMod,N,prose,C NTN DWJD W H FRJM L <BDT H LWJM
NTN,508358,Ezra,8,36,Hebrew,Main,N,prose,W JTNW >T DTJ H MLK L >XCDRPNJ H MLK W PXWWT <BR H NHR
NTN,508387,Ezra,9,7,Hebrew,Main,Q,prose,W B <WNTJNW NTNW >NXNW MLKJNW KHNJNW B JD MLKJ H >RYWT B  XRB B  CBJ W B  BZH W B BCT PNJM
NTN,508392,Ezra,9,8,Hebrew,SubAdv,Q,prose,W L TT LNW JTD B MQWM QDCW
NTN,508394,Ezra,9,8,Hebrew,SubAdv,Q,prose,W L TTNW MXJH M<V B <BDTNW
NTN,508398,Ezra,9,9,Hebrew,SubAdv,N,prose,L TT LNW MXJH
NTN,508401,Ezra,9,9,Hebrew,SubAdv,N,prose,W L TT LNW GDR B JHWDH W B JRWCLM
NTN,508414,Ezra,9,12,Hebrew,Main,Q,prose,BNWTJKM >L TTNW L BNJHM
NTN,508424,Ezra,9,13,Hebrew,Main,Q,prose,W NTTH LNW PLJVH K Z>T
NTN,508487,Ezra,10,11,Hebrew,Main,Q,prose,TNW TWDH L JHWH >LHJ >BTJKM
NTN,508519,Ezra,10,19,Hebrew,Main,N,prose,W JTNW JDM
NTN,508603,Nehemiah,1,11,Hebrew,Main,Q,prose,W TNHW L RXMJM L PNJ H >JC H ZH
NTN,508608,Nehemiah,2,1,Hebrew,Main,N,prose,W >TNH L  MLK
NTN,508636,Nehemiah,2,6,Hebrew,Main,N,prose,W >TNH LW ZMN
NTN,508639,Nehemiah,2,7,Hebrew,Main,Q,prose,>GRWT JTNW LJ <L PXWWT <BR H NHR
NTN,508644,Nehemiah,2,8,Hebrew,SubAdv,Q,prose,>CR JTN LJ <YJM
NTN,508650,Nehemiah,2,8,Hebrew,Main,N,prose,W JTN LJ H MLK K JD >LHJ
NTN,508653,Nehemiah,2,9,Hebrew,Main,N,prose,W >TNH LHM >T >GRWT H MLK
